GO:0000145	exocyst	A protein complex peripherally associated with the plasma membrane that determines where vesicles dock and fuse. At least eight complex components are conserved between yeast and mammals.
GO:0036128	CatSper complex	A sperm-specific voltage-gated calcium channel that controls the intracellular calcium ion concentration and, thereby, the swimming behavior of sperm. Consists of a heteromeric tetramer surrounding a calcium ion- selective pore. May also contain additional auxiliary subunits.
GO:0036128	CatSper complex	A sperm-specific voltage-gated calcium channel that controls the intracellular calcium ion concentration and, thereby, the swimming behavior of sperm. Consists of a heteromeric tetramer surrounding a calcium ion- selective pore. May also contain additional auxiliary subunits.
GO:0036128	CatSper complex	A sperm-specific voltage-gated calcium channel that controls the intracellular calcium ion concentration and, thereby, the swimming behavior of sperm. Consists of a heteromeric tetramer surrounding a calcium ion- selective pore. May also contain additional auxiliary subunits.
GO:0036128	CatSper complex	A sperm-specific voltage-gated calcium channel that controls the intracellular calcium ion concentration and, thereby, the swimming behavior of sperm. Consists of a heteromeric tetramer surrounding a calcium ion- selective pore. May also contain additional auxiliary subunits.
GO:0036128	CatSper complex	A sperm-specific voltage-gated calcium channel that controls the intracellular calcium ion concentration and, thereby, the swimming behavior of sperm. Consists of a heteromeric tetramer surrounding a calcium ion- selective pore. May also contain additional auxiliary subunits.
GO:0036128	CatSper complex	A sperm-specific voltage-gated calcium channel that controls the intracellular calcium ion concentration and, thereby, the swimming behavior of sperm. Consists of a heteromeric tetramer surrounding a calcium ion- selective pore. May also contain additional auxiliary subunits.
GO:0036128	CatSper complex	A sperm-specific voltage-gated calcium channel that controls the intracellular calcium ion concentration and, thereby, the swimming behavior of sperm. Consists of a heteromeric tetramer surrounding a calcium ion- selective pore. May also contain additional auxiliary subunits.
GO:0036128	CatSper complex	A sperm-specific voltage-gated calcium channel that controls the intracellular calcium ion concentration and, thereby, the swimming behavior of sperm. Consists of a heteromeric tetramer surrounding a calcium ion- selective pore. May also contain additional auxiliary subunits.
GO:0036128	CatSper complex	A sperm-specific voltage-gated calcium channel that controls the intracellular calcium ion concentration and, thereby, the swimming behavior of sperm. Consists of a heteromeric tetramer surrounding a calcium ion- selective pore. May also contain additional auxiliary subunits.
GO:0036128	CatSper complex	A sperm-specific voltage-gated calcium channel that controls the intracellular calcium ion concentration and, thereby, the swimming behavior of sperm. Consists of a heteromeric tetramer surrounding a calcium ion- selective pore. May also contain additional auxiliary subunits.
GO:0036128	CatSper complex	A sperm-specific voltage-gated calcium channel that controls the intracellular calcium ion concentration and, thereby, the swimming behavior of sperm. Consists of a heteromeric tetramer surrounding a calcium ion- selective pore. May also contain additional auxiliary subunits.
GO:0036128	CatSper complex	A sperm-specific voltage-gated calcium channel that controls the intracellular calcium ion concentration and, thereby, the swimming behavior of sperm. Consists of a heteromeric tetramer surrounding a calcium ion- selective pore. May also contain additional auxiliary subunits.
GO:0036156	inner dynein arm	Inner arm structure present on the outer doublet microtubules of ciliary and flagellar axonemes. The structure of inner dynein arms is complex and may vary within the axoneme. Inner and outer dynein arms have different functions in the generation of microtubule-based motility.
GO:0036156	inner dynein arm	Inner arm structure present on the outer doublet microtubules of ciliary and flagellar axonemes. The structure of inner dynein arms is complex and may vary within the axoneme. Inner and outer dynein arms have different functions in the generation of microtubule-based motility.
GO:0036156	inner dynein arm	Inner arm structure present on the outer doublet microtubules of ciliary and flagellar axonemes. The structure of inner dynein arms is complex and may vary within the axoneme. Inner and outer dynein arms have different functions in the generation of microtubule-based motility.
GO:0036157	outer dynein arm	Outer arm structure present on the outer doublet microtubules of ciliary and flagellar axonemes. Outer dynein arms contain 2-3 heavy chains, two or more intermediate chains and a cluster of 4-8 light chains. Inner and outer dynein arms have different functions in the generation of microtubule-based motility.
GO:0036157	outer dynein arm	Outer arm structure present on the outer doublet microtubules of ciliary and flagellar axonemes. Outer dynein arms contain 2-3 heavy chains, two or more intermediate chains and a cluster of 4-8 light chains. Inner and outer dynein arms have different functions in the generation of microtubule-based motility.
GO:0036157	outer dynein arm	Outer arm structure present on the outer doublet microtubules of ciliary and flagellar axonemes. Outer dynein arms contain 2-3 heavy chains, two or more intermediate chains and a cluster of 4-8 light chains. Inner and outer dynein arms have different functions in the generation of microtubule-based motility.
GO:0036266	Cdc48p-Npl4p-Vms1p AAA ATPase complex	A multiprotein ATPase complex involved in the release of polyubiquitinated proteins, including those damaged by oxidative stress, from the outer mitochondria membrane into the cytoplasm where they are presented to the proteasome for proteolysis, a process also referred to as mitochondria-associated degradation (MAD). In budding yeast, this complex includes Cdc48p, Npl4p and Vms1p.
GO:0036266	Cdc48p-Npl4p-Vms1p AAA ATPase complex	A multiprotein ATPase complex involved in the release of polyubiquitinated proteins, including those damaged by oxidative stress, from the outer mitochondria membrane into the cytoplasm where they are presented to the proteasome for proteolysis, a process also referred to as mitochondria-associated degradation (MAD). In budding yeast, this complex includes Cdc48p, Npl4p and Vms1p.
GO:0036266	Cdc48p-Npl4p-Vms1p AAA ATPase complex	A multiprotein ATPase complex involved in the release of polyubiquitinated proteins, including those damaged by oxidative stress, from the outer mitochondria membrane into the cytoplasm where they are presented to the proteasome for proteolysis, a process also referred to as mitochondria-associated degradation (MAD). In budding yeast, this complex includes Cdc48p, Npl4p and Vms1p.
GO:0036266	Cdc48p-Npl4p-Vms1p AAA ATPase complex	A multiprotein ATPase complex involved in the release of polyubiquitinated proteins, including those damaged by oxidative stress, from the outer mitochondria membrane into the cytoplasm where they are presented to the proteasome for proteolysis, a process also referred to as mitochondria-associated degradation (MAD). In budding yeast, this complex includes Cdc48p, Npl4p and Vms1p.
GO:0036266	Cdc48p-Npl4p-Vms1p AAA ATPase complex	A multiprotein ATPase complex involved in the release of polyubiquitinated proteins, including those damaged by oxidative stress, from the outer mitochondria membrane into the cytoplasm where they are presented to the proteasome for proteolysis, a process also referred to as mitochondria-associated degradation (MAD). In budding yeast, this complex includes Cdc48p, Npl4p and Vms1p.
GO:0036410	Mst2 histone acetyltransferase complex	A protein complex that can catalyze the acetylation of lysine at position 14 in histone H3, and contains Mst2 as the catalytic subunit. In fission yeast, contains at least Mst2, Nto1, Ptf2, Ptf1 and Eaf6.
GO:0036410	Mst2 histone acetyltransferase complex	A protein complex that can catalyze the acetylation of lysine at position 14 in histone H3, and contains Mst2 as the catalytic subunit. In fission yeast, contains at least Mst2, Nto1, Ptf2, Ptf1 and Eaf6.
GO:0036410	Mst2 histone acetyltransferase complex	A protein complex that can catalyze the acetylation of lysine at position 14 in histone H3, and contains Mst2 as the catalytic subunit. In fission yeast, contains at least Mst2, Nto1, Ptf2, Ptf1 and Eaf6.
GO:0036410	Mst2 histone acetyltransferase complex	A protein complex that can catalyze the acetylation of lysine at position 14 in histone H3, and contains Mst2 as the catalytic subunit. In fission yeast, contains at least Mst2, Nto1, Ptf2, Ptf1 and Eaf6.
GO:0036410	Mst2 histone acetyltransferase complex	A protein complex that can catalyze the acetylation of lysine at position 14 in histone H3, and contains Mst2 as the catalytic subunit. In fission yeast, contains at least Mst2, Nto1, Ptf2, Ptf1 and Eaf6.
GO:0036410	Mst2 histone acetyltransferase complex	A protein complex that can catalyze the acetylation of lysine at position 14 in histone H3, and contains Mst2 as the catalytic subunit. In fission yeast, contains at least Mst2, Nto1, Ptf2, Ptf1 and Eaf6.
GO:0036410	Mst2 histone acetyltransferase complex	A protein complex that can catalyze the acetylation of lysine at position 14 in histone H3, and contains Mst2 as the catalytic subunit. In fission yeast, contains at least Mst2, Nto1, Ptf2, Ptf1 and Eaf6.
GO:0036436	Isw1a complex	An Isw1 complex that binds DNA and has nucleosome-stimulated ATPase activity. In S. cerevisiae, contains an Isw1p ATPase subunit in complex with Ioc3p.
